Time;Time Code;Country Name;Country Code;Population density (people per sq. km of land area) [EN.POP.DNST];Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS];Prevalence of HIV, female (% ages 15-24) [SH.HIV.1524.FE.ZS];School enrollment, primary, private (% of total primary) [SE.PRM.PRIV.ZS];People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS];Labor force participation rate, female (% of female population ages 15+) (national estimate) [SL.TLF.CACT.FE.NE.ZS];Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS];Urban population (% of total population) [SP.URB.TOTL.IN.ZS];Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.CO2.PC.CE.AR5];Forest area (% of land area) [AG.LND.FRST.ZS];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS];Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN];GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD];Access to electricity (% of population) [EG.ELC.ACCS.ZS]
2018;YR2018;Japan;JPN;347.903978052126;2.5;..;1.19290995597839;99.025104303671;52.41;..;91.616;9.1998131076957;68.4087791495199;0.962497356862304;87.32;43750;100
2018;YR2018;Korea, Rep.;KOR;528.969011484824;2.5;..;1.54787003993988;99.6839038944077;53.272;2.512;81.459;13.0051050829486;64.6739130434783;2.4968437078958;85.7;43220;100
2018;YR2018;Mexico;MEX;63.7947791867075;3.4;0.1;9.55245971679688;98.7615454576756;43.548;3.073;80.156;3.82848655925647;33.9245402402325;0.477494205142032;77.286;20470;99.5
2018;YR2018;Netherlands;NLD;511.779744579745;2.5;0.1;0.371399998664856;100;59.11;7.892;91.49;9.47289704092893;10.9186219186219;1.2166741818661;83.4;57610;100
2018;YR2018;Russian Federation;RUS;8.87825976514438;2.5;..;0.824150025844574;96.7106491336878;55.84;13.208;74.433;12.4265814026491;49.7843360788722;3.71982243956434;77.82;27930;100
2018;YR2018;Saudi Arabia;SAU;16.2898524903591;4.7;0.1;15.7989301681519;98.6638614767812;22.004;4.467;83.844;16.5497401017924;0.454484134921779;9.13718049618408;78.911;49360;99.9
2018;YR2018;Spain;ESP;93.6697920792501;2.5;0.1;31.4809494018555;99.9260564294656;52.436;26.432;80.321;5.86289889040401;37.1566467814769;1.25433377164601;86.3;40780;100
2018;YR2018;Switzerland;CHE;215.500094533915;2.5;..;5.50902986526489;100;62.913;8.131;73.797;4.52028574418489;31.9474011778901;0.652876569793988;85.7;68130;100
2018;YR2018;Turkiye;TUR;105.774468250978;2.5;..;4.57901000976562;96.7206079118707;34.173;11.063;75.143;5.28691293709092;28.4660940971636;2.52369540945235;80.684;27900;100
2018;YR2018;United Kingdom;GBR;274.708981936924;2.5;..;28.4112701416016;100;57.864;6.201;83.398;5.61739343389496;13.1153639482495;1.93995346271687;83.1;46450;100
2018;YR2018;United States;USA;35.7300964643583;2.5;0.1;8.78785991668701;99.6675901670928;57.078;7.078;82.256;15.6578044294021;33.8669264120375;3.32386640421184;81.2;63900;100
2018;YR2018;Afghanistan;AFG;56.2482314520951;24;0.1;5.95128011703491;70.8799408932308;..;..;25.495;0.221575704209996;1.85278199408184;1.00674585570556;66.458;2470;93.4
2018;YR2018;Albania;ALB;104.612262773723;4.1;0.1;7.74079990386963;94.4363934347219;51.322;8.723;60.319;1.83960513205525;28.7919708029197;1.16054478505068;81.608;13480;100
2018;YR2018;Algeria;DZA;17.6035123046545;2.5;0.1;1.27619004249573;94.0374149250041;..;..;72.629;4.06500993500442;0.810331601966797;5.48358870056161;77.205;13620;99.6
2018;YR2018;Angola;AGO;25.085050934467;15.2;0.9;..;56.5917487678333;..;..;65.514;0.788216029189922;54.3174059517125;1.95578680987962;64.717;6790;45.3
2018;YR2018;Armenia;ARM;99.6331928345627;2.5;0.1;2.30876994132996;99.9148284891593;59.436;8.132;63.149;2.00760992992561;11.5521601685985;4.11988615256896;79.601;13700;99.9
2018;YR2018;Azerbaijan;AZE;120.25759188908;2.5;0.1;0.701409995555878;94.9029767874904;63.1;9.55;55.68;3.37731120767269;13.4139303602971;3.56240123412697;75.708;14550;100
2018;YR2018;Bangladesh;BGD;1257.46299454559;12.7;0.1;23.9035205841064;97.700411546896;..;..;36.632;0.671929010905271;14.4687716063609;1.15395753464462;74.346;5700;86.9
2018;YR2018;Belarus;BLR;46.5010592176569;2.5;0.1;0.107539996504784;98.3739982007809;66.224;11.684;78.595;6.72370437508641;43.0515321706572;1.18226172889567;79.4;19300;99.3
2018;YR2018;Belize;BLZ;16.7499342393687;5.3;0.5;92.7803192138672;98.3992930382773;..;..;45.724;0.638109645977397;56.9649276633056;1.00824449263405;77.021;8830;91.7
2018;YR2018;Benin;BEN;105.894670095779;10.4;0.5;25.3474597930908;66.4521978786729;..;..;47.312;0.69059701191297;28.6905817665839;0.6328575401476;61.354;3040;39
2018;YR2018;Bhutan;BTN;19.981541688516;..;0.1;4.23240995407104;98.7649965034515;55.475;10.278;40.895;2.39996011001239;71.3455689564761;..;72.914;10920;100
2018;YR2018;Bolivia;BOL;10.7143958275639;13.8;0.1;10.2766399383545;92.0388440736544;63.789;2.427;69.425;1.88258627084481;47.3121388350411;1.49690260690561;70.383;8660;92.8
2018;YR2018;Bosnia and Herzegovina;BIH;66.40876953125;2.5;..;1.6074800491333;96.1331740889937;31.368;18.894;48.245;7.07555507452805;42.7326171875;0.852548557100982;79.093;14720;100
2018;YR2018;Botswana;BWA;4.32553244049195;26.4;7.6;..;91.3326697358456;..;..;69.446;3.34411760746575;27.3345331992307;2.92475944543875;67.371;13430;68.3
2018;YR2018;Burkina Faso;BFA;74.5348062865497;14;0.4;20.2964096069336;49.4711614198344;37.95;8.87;29.358;0.238639047860357;23.0862573099415;1.90502213517644;61.706;2010;14.4
2018;YR2018;Burundi;BDI;447.565109034268;..;0.6;2.04137992858887;61.4606181708142;..;..;13.032;0.0613217659554919;10.8894080996885;2.14941956621913;63.524;780;9.5
2018;YR2018;Cabo Verde;CPV;141.73746898263;19.8;0.3;1.36448001861572;87.9618475805123;48.72;7.68;65.732;1.49299197131663;11.1960297766749;0.544850939499566;79.875;6960;90.2
2018;YR2018;Cambodia;KHM;90.7842624065262;4.8;0.2;5.20640993118286;74.3943716170771;..;..;23.388;0.769798239501966;47.4719578518015;2.20844242889682;72.778;4000;80.7
2018;YR2018;Cameroon;CMR;53.0489031329991;5.9;1.5;..;67.5153572148012;..;..;56.374;0.41533696535679;43.2664424277041;1.07600981816736;62.783;3890;62.2
2018;YR2018;Central African Republic;CAF;8.17807955311567;44.5;1.9;..;39.227547725688;..;..;41.364;0.0513859283423426;35.8968185174484;1.34036392144962;56.587;930;14.6
2018;YR2018;Chad;TCD;12.3921616899619;26.8;0.7;..;49.8080066638708;49.285;0.642;23.059;0.141397738174505;3.60149301143583;2.29501121325841;54.317;1670;10.1
2018;YR2018;Colombia;COL;44.4136647138351;4.6;0.1;19.6951198577881;96.739501221738;53.42;8.709;80.778;1.6565976948132;53.6642451554754;3.0332327385044;79.66;14790;98.5
2018;YR2018;Comoros;COM;417.148307361634;11.7;0.1;18.5898303985596;80.1879872186634;..;..;28.965;0.349858884238703;18.1622783449758;..;66.195;3300;81
2018;YR2018;Congo, Dem. Rep.;COD;38.4143953596083;31;0.3;14.8091096878052;35.847085558278;..;..;44.46;0.035054457676433;56.6189497364416;0.623912514687135;61.767;1070;18.7
2018;YR2018;Congo, Rep.;COG;15.932831625183;30.8;3.1;42.6655006408691;73.406815881715;..;..;66.916;1.17910804912717;64.3513909224012;2.14338895638622;65.267;5320;47
2018;YR2018;Costa Rica;CRI;98.7217783000392;3.1;0.1;8.91001987457275;99.7844180058545;48.416;12.665;79.34;1.67545044035254;58.7961222091657;..;82.083;20010;99.7
2018;YR2018;Cote d'Ivoire;CIV;80.1697735849057;9;1.1;14.4805097579956;72.4557428748714;..;..;50.779;0.484337719151668;9.63044025157233;1.04836823083765;59.94;5180;67.1
2018;YR2018;Cuba;CUB;109.135298651252;2.5;0.1;..;94.0307223325193;..;..;77.037;2.36911387148794;31.233140655106;2.87620737245072;80.051;..;99.6
2018;YR2018;Djibouti;DJI;45.6081967213115;19.4;..;13.5013303756714;75.9368501070513;..;..;77.777;0.664208596686713;0.243313201035375;..;65.583;5120;62.4
2018;YR2018;Dominica;DMA;94.4306666666667;6.4;..;..;..;..;..;70.483;1.046270279429;63.8266666666667;..;77.247;12840;99.6
2018;YR2018;Dominican Republic;DOM;222.842703374043;5.7;0.4;23.253080368042;95.9642010802929;50.492;7.771;81.074;2.37345468607169;44.0471951976816;0.693991110098086;76.499;17360;98.9
2018;YR2018;Ecuador;ECU;68.5121275567724;11.9;0.1;24.2007694244385;94.6622656055683;54.63;2.294;63.821;2.42810862832805;50.8389837332904;2.35188715281228;79.604;11890;98.7
2018;YR2018;Egypt, Arab Rep.;EGY;104.214942990607;6.3;0.1;9.22012042999268;98.7558675337883;18.308;6.152;42.704;2.59599011054141;0.0451855944547692;1.24996619642133;73.927;12260;100
2018;YR2018;El Salvador;SLV;302.912258687259;7.1;0.1;13.2875604629517;97.3822109325189;45.494;2.678;72.023;1.13126403883026;28.6138996138996;1.13220727885334;77.488;8610;97
2018;YR2018;Equatorial Guinea;GNQ;53.5504812834225;..;3.1;..;..;..;..;72.143;4.07558530075741;87.8837789661319;1.14208318733626;63.042;15170;66.5
2018;YR2018;Eritrea;ERI;28.4558890829406;..;0.2;10.6426496505737;..;..;..;40.08;0.201661706392397;8.76775721087697;..;69.115;..;49.1
2018;YR2018;Eswatini;SWZ;67.4667441860465;12.9;15.4;..;69.4145908926813;..;..;23.799;0.95662979521349;28.7872093023256;2.09603771542402;63.169;8050;74
2018;YR2018;Ethiopia;ETH;98.4699947600283;18;0.5;..;45.8381608718736;..;..;20.763;0.159904525027833;15.2534895820899;0.645850962685811;68.397;2110;44.8
2018;YR2018;Fiji;FJI;50.3008210180624;6.9;0.1;..;95.348273323691;..;..;56.248;2.02394787354896;61.6672140120416;1.45588315236828;69.664;12350;95.1
2018;YR2018;Gabon;GAB;8.50705165521791;19.5;1.6;..;85.6447401427211;..;..;89.37;2.44483150639686;91.4128924593472;1.54948729535702;68.789;14550;89.6
2018;YR2018;Gambia, The;GMB;241.592490118577;17.8;0.5;30.0342807769775;83.3096612794683;56.194;3.492;61.27;0.206142051506064;25.1126482213439;0.715876283557486;64.251;2200;60.3
2018;YR2018;Georgia;GEO;65.197330207495;3.1;0.1;10.3344202041626;94.1991085950245;55.576;6.9;58.632;2.92876868115782;40.6159159591308;1.89711315739272;78.153;14460;99.9
2018;YR2018;Ghana;GHA;135.671270985321;6.5;1.1;27.8528099060059;84.1689996175499;..;..;56.06;0.61565615045052;35.0323459611497;0.325876657150172;66.049;5250;80.4
2018;YR2018;Grenada;GRD;358.347058823529;..;..;77.4232711791992;..;55.225;16.007;36.272;1.06206602209491;52.0588235294118;..;77.796;13690;92.3
2018;YR2018;Guatemala;GTM;152.547125793206;14.1;0.1;12.1546096801758;93.1326357164894;39.102;3.26;51.054;1.14729659049547;33.1373646883165;0.372491637911365;75.571;10040;94.2
2018;YR2018;Guinea;GIN;51.094188507244;12.7;1;..;66.4434556659708;..;..;36.14;0.25317677674565;25.5127787725867;1.63681420468527;60.298;2780;45
2018;YR2018;Guinea-Bissau;GNB;68.4550142247511;33.1;1.1;..;61.1934743074354;56.602;2.814;43.36;0.152990589390401;71.0131578947368;1.40917665155925;62.614;1990;28.4
2018;YR2018;Haiti;HTI;399.579862119013;42.2;1;..;65.8994451769274;..;..;55.278;0.315416564622802;12.8272859216255;0.0880935388760229;66.919;3190;44.4
2018;YR2018;Honduras;HND;87.522119939226;14.1;0.1;..;94.1862868555701;50.74;6.434;57.096;0.918670254318201;57.2094020913397;1.60769447208664;75.318;5180;91.6
2018;YR2018;Iran, Islamic Rep.;IRN;52.7689134052388;7.2;0.1;..;97.1943397209407;17.529;6.621;74.898;7.90211475538161;6.61142064714946;2.24343449628841;79.091;15000;100
2018;YR2018;Iraq;IRQ;93.4993826705488;17.2;0.1;..;96.9024005972863;..;..;70.473;4.28584626527751;1.90036118379833;2.83413771023678;73.293;11850;99.9
2018;YR2018;Jamaica;JAM;259.633887349954;6.3;0.5;9.17632007598877;90.8515743136034;56.267;5.162;55.674;3.08012383372424;54.3970452446907;1.33284679598136;73.903;9680;98.2
2018;YR2018;Jordan;JOR;117.817808064879;..;0.1;34.4414596557617;98.9419874513741;14.599;11.081;90.979;2.41498336737616;1.09822031989187;4.56009087117148;78.172;9000;99.9
2018;YR2018;Kazakhstan;KAZ;6.76980849724043;2.5;..;0.913030028343201;95.4202366981964;..;..;57.428;12.3651899176055;1.25799207319332;0.835625758457601;77.19;22800;100
2018;YR2018;Kenya;KEN;87.769800049197;22.2;2.3;..;60.1861769797416;..;..;27.03;0.382629345198067;6.34481849808483;1.20738542529625;65.158;4370;61.2
2018;YR2018;Kiribati;KIR;150.93950617284;11.5;..;..;73.1759221002406;..;..;54.057;0.664970841069515;1.45679012345679;..;68.521;4580;87.5
2018;YR2018;Korea, Dem. People's Rep.;PRK;212.923752180051;42.5;..;..;94.1662330163771;..;..;61.899;1.99649358461876;50.432273067021;..;75.632;..;46.3
2018;YR2018;Kosovo;XKX;..;..;..;..;..;16.668;24.832;..;..;..;0.804420588442497;81.028;10190;..
2018;YR2018;Kyrgyz Republic;KGZ;32.9655891553702;4.5;0.1;2.07992005348206;89.4269430969054;52.031;6.54;36.351;1.80393180236604;6.66788321167883;1.53725886180592;75.6;4720;100
2018;YR2018;Lao PDR;LAO;30.7842547660312;5.3;0.1;6.20187997817993;83.2858837172435;..;..;35.004;2.79550784334313;72.2032062391681;..;69.572;7190;92.9
2018;YR2018;Lebanon;LBN;581.704692082111;..;0.1;71.8373031616211;92.3342678867725;..;..;88.593;4.62040730727213;13.8934506353861;4.85179457921743;81.455;21660;99.7
2018;YR2018;Lesotho;LSO;72.3984519104084;33;10.4;..;72.4725685079459;..;..;28.153;0.305912101680742;1.13702239789196;1.9993940110556;56.591;3110;47
2018;YR2018;Liberia;LBR;50.7619497508306;35.6;0.7;..;73.6617756114445;..;..;51.151;0.274717239836209;79.7130398671096;0.938216027306212;62.164;1590;22.8
2018;YR2018;Libya;LBY;3.68152642167839;7.1;0.1;..;99.8915237987819;..;..;80.102;8.82721939401275;0.123327687918433;..;75.877;20220;67
2018;YR2018;Madagascar;MDG;46.1439343416982;44.7;0.2;19.6834602355957;50.4022432734825;..;..;37.191;0.125770392543308;21.4098315572362;0.532102174287315;67.432;1530;36.5
2018;YR2018;Malawi;MWI;194.822687738651;15.7;3.1;..;68.6566613091595;..;..;16.937;0.298967496689738;24.6680101824353;0.589501502223623;66.96;1350;18
2018;YR2018;Malaysia;MYS;98.6129082331456;4.4;0.1;11.1654396057129;97.08076702519;55.23;1.96;76.036;7.77995591320558;58.4822401460965;0.960308762120989;78.267;27350;100
2018;YR2018;Maldives;MDV;1632.52666666667;..;0.1;3.85510993003845;99.4972301789114;..;..;39.808;4.38502280718232;2.73333333333333;..;81.074;19230;100
2018;YR2018;Mali;MLI;16.3370442308165;4.3;0.6;39.934871673584;77.8011681494126;51.599;2.299;42.356;0.265532300159253;10.896663634352;2.82359553728645;60.694;2240;50.9
2018;YR2018;Marshall Islands;MHL;255.494444444444;..;..;..;85.9403894101374;..;..;77.031;0;52.2222222222222;..;66.355;6270;95.3
2018;YR2018;Mauritania;MRT;4.14350635490443;6.9;0.1;15.6583404541016;70.7953470501433;..;..;53.672;0.897367933028497;0.314058406907927;2.13128230977177;67.075;5490;43.6
2018;YR2018;Mauritius;MUS;633.739108662994;5.9;..;34.6232795715332;99.9274631483923;45.186;6.241;40.793;3.3011819905071;19.3740610916375;0.156385299781821;77.72;24190;99.8
2018;YR2018;Micronesia, Fed. Sts.;FSM;158.47;..;..;..;90.1142911078532;..;..;22.703;0;91.9428571428572;..;74.955;3580;78.3
2018;YR2018;Moldova;MDA;94.2543946689506;2.5;0.1;1.52131998538971;90.2559755932964;67.78;0.448;42.629;3.23407590786505;11.7529716925191;0.326375109622501;75.232;12430;100
2018;YR2018;Mongolia;MNG;2.03177450064376;5.7;0.1;5.79336023330688;80.7515587657682;52.153;2.518;68.445;6.93886297400972;9.10255545816196;0.727577567691182;75.829;11320;98.1
2018;YR2018;Montenegro;MNE;46.2622304832714;2.5;0.1;0.358889997005463;98.5062984677874;48.095;25.442;66.813;..;61.4869888475836;1.36929487275714;79.3;21770;100
2018;YR2018;Morocco;MAR;80.5008088729554;3.6;0.1;17.0093002319336;84.0333811702361;..;..;62.453;1.81428376711095;12.8200537754873;3.13013605325572;76.086;7660;98.1
2018;YR2018;Mozambique;MOZ;37.4168697067575;29.5;7.6;1.94644999504089;55.4139858964107;..;..;35.988;0.273726665125515;47.3361072255144;1.33533654635569;63.234;1280;31.1
2018;YR2018;Myanmar;MMR;80.689465297993;3;0.4;4.92735004425049;77.0863359395665;49.279;0.554;30.579;0.651898584920439;44.6197487360196;2.35979043196518;69.676;5390;66.1
2018;YR2018;Namibia;NAM;2.92203233368558;18.2;5.7;5.9282398223877;84.3913137081785;55.417;13.813;50.032;1.75185394566193;8.23636871576237;3.33269228396146;66.176;10170;52.3
2018;YR2018;Nepal;NPL;198.860913847227;4.7;0.1;..;89.7957758492581;..;..;19.74;0.536031654580156;41.5907220090687;1.34998219265679;70.719;3920;93.9
2018;YR2018;Nicaragua;NIC;54.6138690377264;17.4;0.1;..;81.5210869682532;..;..;58.522;0.78761662892962;29.9778128635533;0.62717222145559;76.681;5490;85.2
2018;YR2018;Niger;NER;17.8235241177864;11;0.1;..;46.9992412972418;..;..;16.425;0.0912696419524634;0.871982316254835;1.79380881698289;63.295;1310;17.6
2018;YR2018;Nigeria;NGA;217.824064253324;10.6;..;19.7373695373535;73.0874579051768;..;..;50.344;0.594489707656813;24.1043842023782;0.506944517393582;52.77;5110;56.5
2018;YR2018;North Macedonia;MKD;74.9028945281523;2.8;..;0.644699990749359;97.6696730194752;42.97;19.299;57.963;3.99819803700377;39.7101506740682;0.943108732670231;78.8;17680;99.8
2018;YR2018;Pakistan;PAK;285.039797374429;11;0.1;34.8029403686523;90.0425979115228;21.86;4.875;36.666;0.903148246683398;4.94056143628061;3.26735900701032;68.959;5060;93.4
2018;YR2018;Papua New Guinea;PNG;20.6006867464559;23.4;0.4;1.2420699596405;46.0473416259177;..;..;13.169;0.724915365442389;79.3243386477057;0.330226700251889;68.123;3720;16.6
2018;YR2018;Paraguay;PRY;16.2177900830607;2.9;0.1;..;99.5224912893959;59.462;..;61.585;1.35327582268045;41.9353888749056;0.961156152749535;76.342;13620;99.6
2018;YR2018;Peru;PER;25.15933125;5.9;0.1;25.9467906951904;92.3950837119963;69.805;2.12;77.907;1.7167990355467;56.77815625;1.18979117011669;78.293;12310;95.2
2018;YR2018;Philippines;PHL;364.117235134319;5.4;0.1;8.9002799987793;93.222835120702;45.393;..;46.907;1.31077577362992;23.8750041922393;1.18424717696738;73.556;9330;94.2
2018;YR2018;Rwanda;RWA;507.977624645318;31.8;1.2;4.1269998550415;61.4095815029197;54.245;9.738;17.211;0.116272129288926;11.1066072152412;1.23455191520116;68.266;2040;38
2018;YR2018;Samoa;WSM;75.4320143884892;7.7;..;20.0766792297363;95.4125105550728;..;..;18.243;1.7229293136418;58.5;..;75.314;6050;99.8
2018;YR2018;Sao Tome and Principe;STP;220.15;15.3;0.3;..;77.200595461434;..;..;72.803;0.664792944204709;55.3541666666667;..;71.445;3940;71
2018;YR2018;Senegal;SEN;80.896011011271;6.7;0.1;..;81.5034042834338;..;..;47.192;0.662809651086886;42.3215083363632;1.66692756826471;70.258;3360;66
2018;YR2018;Serbia;SRB;79.8376857992225;2.5;0.1;0.190060004591942;94.5300314404576;46.69;11.908;56.092;..;31.1227989938258;1.61493759611063;78.4;16810;100
2018;YR2018;Sierra Leone;SLE;108.912177888612;26.8;1.2;5.8744797706604;60.7914194412403;51.579;3.128;42.055;0.127536466385059;35.6655583264062;0.751992568713766;61.168;1610;26.1
2018;YR2018;Solomon Islands;SLB;23.553018935334;19.8;..;24.7106990814209;67.0062568116343;..;..;23.749;0.542132032054656;90.1904251518399;..;71.737;2650;65.8
2018;YR2018;Somalia;SOM;24.5657761341537;54;..;..;53.3865153035355;..;..;44.971;0.0523064748031516;9.77699493097842;..;58.545;1630;50.7
2018;YR2018;South Africa;ZAF;47.2674203892539;5.7;10.8;4.75415992736816;93.0032909326982;48.423;35.519;66.355;8.25233366065201;14.1151027541238;0.897196371938879;68.74;13260;84.7
2018;YR2018;South Sudan;SSD;16.4501273875271;..;1;..;40.9815067285013;..;..;19.615;..;11.3256215087114;3.19540114016586;57.35;..;6.3
2018;YR2018;Sri Lanka;LKA;350.284495021337;7.1;0.1;3.07599997520447;88.0886563987435;33.481;3.586;18.476;1.01425011536687;34.2580499159447;1.73469354853576;79.493;13820;99.6
2018;YR2018;St. Lucia;LCA;291.619672131148;..;..;6.17362022399902;96.8872041938677;63.852;25.792;18.678;1.04110451520058;34.0491803278688;..;76.968;16490;100
2018;YR2018;St. Vincent and the Grenadines;VCT;269.951282051282;3.2;..;11.2062397003174;97.7283058549559;..;..;52.198;0.956487875305136;73.1794871794872;..;76.863;14610;100
2018;YR2018;Sudan;SDN;22.4834362955032;11.5;0.1;8.48357009887695;60.4670842442273;..;..;34.642;0.569131798881494;10.012778372591;1.77892402693237;68.233;4170;55.3
2018;YR2018;Suriname;SUR;3.80586538461538;9.2;0.3;1.78016996383667;97.0931062814761;..;..;66.06;3.62143452666684;97.5691025641026;..;75.937;16280;97.4
2018;YR2018;Syrian Arab Republic;SYR;105.284882644448;20.1;0.1;..;93.7390198639221;..;..;54.162;1.4959451392645;2.84310842454937;..;75.168;3370;86
2018;YR2018;Tajikistan;TJK;65.7693781972765;10.5;0.1;..;80.4115904874603;..;..;27.134;0.898749054023321;3.0391238561856;1.04856527674186;72.599;3620;99.3
2018;YR2018;Tanzania;TZA;65.5796376157146;22.2;2.5;3.90006995201111;55.1494338796294;..;..;33.776;0.213828632706416;52.70151275683;1.05785704409873;68.649;2670;34.9
2018;YR2018;Thailand;THA;139.223320088473;6.5;0.2;21.5331401824951;99.5356065471716;59.653;0.433;49.949;3.81357208254516;39.0397150071444;1.35692992388847;83.149;18030;99.8
2018;YR2018;Timor-Leste;TLS;84.8584398117014;25;0.1;12.9016304016113;80.7910053956187;..;..;30.578;0.541508663900875;62.1318090114324;1.31785919815845;69.702;5200;85.2
2018;YR2018;Togo;TGO;147.944088986946;19.7;1;30.8587608337402;66.7220730728574;..;..;41.702;0.247717101676356;22.3421584850156;1.96333243100018;60.646;2130;50
2018;YR2018;Tonga;TON;146.041666666667;..;..;17.917200088501;98.6633452028853;42.829;2.974;23.131;1.509272467903;12.4305555555556;..;73.614;6800;99
2018;YR2018;Tunisia;TUN;76.8089662718847;2.5;0.1;6.57740020751953;95.6902295465412;..;..;68.945;2.52897815401791;4.50354016477858;1.97644872011962;79.323;11390;99.8
2018;YR2018;Turkmenistan;TKM;12.9063179622497;5.8;..;..;99.3450813719179;..;..;51.593;10.8517862789951;8.78215904496414;..;72.192;15100;100
2018;YR2018;Tuvalu;TUV;362.166666666667;..;..;15.483380317688;99.1802833315387;..;..;62.387;0;33.3333333333333;..;68.734;6310;99
2018;YR2018;Uganda;UGA;207.038674446439;34.1;3.1;..;52.7030927273616;..;..;23.774;0.161561753176141;12.070666267704;1.23271304540367;64.744;2250;41.9
2018;YR2018;Ukraine;UKR;77.1325232999655;2.8;..;0.850319981575012;93.4763332243037;56.753;8.479;69.352;4.7813517048692;16.7034863652054;3.19235326531891;76.72;12830;100
2018;YR2018;Uzbekistan;UZB;74.8004366901429;2.5;..;0.238739997148514;95.2185731124327;..;..;50.478;3.59420865939841;8.25712061408984;3.5554825523167;73.815;7400;100
2018;YR2018;Vanuatu;VUT;24.388679245283;10.5;..;..;89.6425504538262;..;..;25.274;0.842588917517104;36.2838392124692;..;72.3;3190;61.6
2018;YR2018;Viet Nam;VNM;302.825616008729;6;0.1;1.05701994895935;95.1687848677321;70.448;0.659;35.919;2.97470466261522;46.2346815387217;2.28456986005062;78.777;9630;100
2018;YR2018;West Bank and Gaza;PSE;758.984551495017;..;..;45.0219612121582;97.289425432892;17.339;17.739;76.164;..;1.6843853820598;..;77.137;7280;100
2018;YR2018;Yemen, Rep.;YEM;58.3186790916151;41.1;0.1;..;58.7544943833312;..;..;36.642;0.39435848308211;1.03983180862549;..;68.601;..;62
2018;YR2018;Zambia;ZMB;23.9926458521099;28.8;6.3;..;65.874270460305;52.279;3.933;43.521;0.472905954302372;60.789706614294;1.43749875079268;64.916;3420;40.2
2018;YR2018;Zimbabwe;ZWE;38.9096135453018;38.2;6.2;13.5340099334717;63.5387733496876;..;..;32.209;0.788297565323411;45.3320925423291;1.13781025849235;63.594;2560;45.4
2018;YR2018;American Samoa;ASM;242.12;..;..;..;99.2447518116509;..;..;87.153;0.00206509169007104;85.95;..;..;..;..
2018;YR2018;Andorra;AND;159.602127659574;..;..;2.28902006149292;99.9999955655473;..;..;88.062;..;34.0425531914894;..;..;..;100
2018;YR2018;Antigua and Barbuda;ATG;208.240909090909;..;..;48.7602500915527;98.365100591671;..;..;24.599;3.1857769628708;18.75;..;81;23210;100
2018;YR2018;Aruba;ABW;588.677777777778;..;..;..;..;..;..;43.411;4.35155999320511;2.33333333333333;..;78.854;37730;100
2018;YR2018;Austria;AUT;107.131858943286;2.5;..;6.25854015350342;99.9999993151203;56.062;9.635;58.297;7.57393144589555;47.1639602520601;0.745028039648345;84.1;56380;100
2018;YR2018;Bahamas, The;BHS;40.1504495504496;..;0.4;22.6681098937988;98.8869604973405;..;..;83.025;3.79889824983951;50.9350649350649;..;77.32;31630;100
2018;YR2018;Bahrain;BHR;1911.74807197943;..;..;36.9114303588867;99.9237756589351;..;..;89.287;22.8588621297081;0.848329048843188;4.04108625299001;81.195;47440;100
2018;YR2018;Barbados;BRB;650.437209302326;2.5;0.3;13.5325002670288;98.5044489996726;59.471;9.382;31.147;2.50850948199422;14.6511627906977;..;78.958;16170;100
2018;YR2018;Belgium;BEL;377.379590488771;2.5;0.1;54.2202186584473;100;49.521;12.021;98.001;8.7629147460054;22.7642007926024;0.891358084802809;83.9;53000;100
2018;YR2018;Bermuda;BMU;1183.66666666667;..;..;..;99.9031400170636;..;..;100;4.83118996213899;18.5185185185185;..;83.981;88650;100
2018;YR2018;British Virgin Islands;VGB;202.233333333333;..;..;29.3001194000244;99.8643835616439;..;..;47.723;2.81852645459041;24.1333333333333;..;78.767;..;100
2018;YR2018;Brunei Darussalam;BRN;82.4049335863378;..;..;41.1886901855469;99.9000433984363;57.313;10.707;77.629;17.7733412545996;72.1062618595825;2.63661248533021;76.956;66090;100
2018;YR2018;Bulgaria;BGR;64.7110998526161;2.8;0.1;1.47868001461029;99.1737272552471;49.221;16.109;75.008;6.58610054295799;35.6208548268239;1.44865090451425;78.6;22260;98.7
2018;YR2018;Canada;CAN;4.13498944297029;2.5;0.1;6.24444007873535;99.2236309395742;61.424;12.173;81.411;16.3694257379166;38.7037629425392;1.3176781061648;83.99;49130;100
2018;YR2018;Cayman Islands;CYM;270.35;..;..;43.7543601989746;95.648773006135;..;..;100;4.11349485235189;53.375;..;..;50950;100
2018;YR2018;Channel Islands;CHI;844.742424242424;..;..;..;..;..;..;30.914;..;5.15151515151515;..;83.525;..;100
2018;YR2018;Chile;CHL;25.1521790588704;2.8;0.1;62.5961608886719;100;52.515;8.813;87.564;4.78457018038708;24.161529026323;1.87761395663911;82.527;24520;100
2018;YR2018;Croatia;HRV;73.0441533843185;2.5;..;0.618889987468719;..;45.506;10.868;56.947;4.33174659594314;34.5598956472018;1.55248991956117;81.4;28990;100
